year,gender,name,rank,freq,prop
1917,M,Wayne,96,1715,0.00258051896267652
1917,M,Alexander,97,1665,0.0025052851736772
1917,M,Claude,98,1625,0.00244509814247775
1917,M,Morris,99,1624,0.00244359346669776
1917,M,Allen,100,1592,0.0023954438417382
1918,F,Helen,1,36150,0.0516699469579051
1918,F,Dorothy,2,32033,0.0457854332199882
1918,F,Margaret,3,27138,0.0387889078988555
1918,F,Ruth,4,25535,0.0364977066547747
1918,F,Mildred,5,17256,0.0246643597428938
1918,F,Virginia,6,16421,0.0234708768740182
1918,F,Frances,7,16130,0.0230549445209131
1918,F,Elizabeth,8,15852,0.0226575933382216
1918,F,Anna,9,15666,0.0223917396692266
1918,F,Evelyn,10,13493,0.0192858255685481
1918,F,Marie,11,12587,0.0179908609227981
1918,F,Alice,12,11590,0.0165658280841527
1918,F,Florence,13,11317,0.0161756235054664
1918,F,Lillian,14,9986,0.0142731975192708
1918,F,Irene,15,9774,0.0139701815094485
1918,F,Rose,16,9569,0.0136771707452336
1918,F,Louise,17,9110,0.0130211124975523
1918,F,Doris,18,9061,0.0129510757783009
1918,F,Catherine,19,8842,0.0126380545228713
1918,F,Betty,20,8802,0.0125808816908293
1918,F,Gladys,21,8735,0.0124851171971591
1918,F,Edna,22,8699,0.0124336616483213
1918,F,Josephine,23,8683,0.0124107925155046
1918,F,Martha,24,8342,0.011923394122347
1918,F,Eleanor,25,8176,0.0116861268693729
1918,F,Ruby,26,8134,0.0116260953957289
1918,F,Ethel,27,8076,0.0115431947892681
1918,F,Lucille,28,7902,0.0112944929698856
1918,F,Edith,29,7859,0.0112330321754406
1918,F,Grace,30,7770,0.0111058226241472
1918,F,Thelma,31,7741,0.0110643723209168
1918,F,Hazel,32,7615,0.0108842778999847
1918,F,Marjorie,33,7516,0.0107427751406809
1918,F,Pauline,34,7222,0.0103225548251726
1918,F,Annie,35,6742,0.00963648084066932
1918,F,Jean,36,6600,0.00943351728692043
1918,F,Esther,37,6574,0.00939635494609317
1918,F,Gertrude,38,6264,0.00895326549776812
1918,F,Beatrice,39,5907,0.00844299797179378
1918,F,Bernice,40,5893,0.0084229874805791
1918,F,Lois,41,5877,0.00840011834776233
1918,F,Clara,42,5779,0.00826004490925957
1918,F,Ann,43,5613,0.00802277765628551
1918,F,Marion,44,5583,0.00797989803225405
1918,F,Emma,45,5323,0.00760827462398143
1918,F,Agnes,46,5291,0.00756253635834788
1918,F,Julia,47,5267,0.00752823265912271
1918,F,Elsie,48,5194,0.00742389224064617
1918,F,Katherine,49,5192,0.00742103359904407
1918,F,Bertha,50,5052,0.00722092868689727
1918,F,Sarah,51,4969,0.00710229506041024
1918,F,Jane,52,4731,0.00676211670976069
1918,F,Anne,53,4567,0.00652770809838873
1918,F,Eva,54,4564,0.00652342013598558
1918,F,Pearl,55,4521,0.00646195934154049
1918,F,Ida,56,4451,0.0063619068854671
1918,F,Rita,57,4447,0.0063561896022629
1918,F,Viola,58,4331,0.00619038838934127
1918,F,Barbara,59,4224,0.00603745106362907
1918,F,Bessie,60,4102,0.00586307392590115
1918,F,Myrtle,61,4076,0.00582591158507389
1918,F,Kathryn,62,4069,0.00581590633946655
1918,F,Laura,63,4062,0.00580590109385921
1918,F,Nellie,64,4048,0.00578589060264453
1918,F,June,65,4034,0.00576588011142985
1918,F,Stella,66,3927,0.00561294278571766
1918,F,Vera,67,3923,0.00560722550251346
1918,F,Lorraine,68,3874,0.00553718878326208
1918,F,Willie,69,3868,0.00552861285845579
1918,F,Sylvia,70,3675,0.00525275394385342
1918,F,Vivian,71,3663,0.00523560209424084
1918,F,Alma,72,3650,0.00521702092382721
1918,F,Mabel,73,3636,0.00519701043261253
1918,F,Jessie,74,3591,0.00513269099656534
1918,F,Marian,75,3503,0.00500691076607307
1918,F,Geraldine,76,3446,0.0049254394804133
1918,F,Charlotte,77,3372,0.00481966974113571
1918,F,Leona,78,3335,0.00476678487149691
1918,F,Phyllis,79,3326,0.00475392098428748
1918,F,Genevieve,80,3304,0.00472247592666441
1918,F,Wilma,81,3298,0.00471390000185812
1918,F,Violet,82,3294,0.00470818271865392
1918,F,Ella,83,3290,0.00470246543544973
1918,F,Juanita,84,3260,0.00465958581141827
1918,F,Marguerite,85,3250,0.00464529260340779
1918,F,Maxine,86,3216,0.00459669569617214
1918,F,Minnie,87,3181,0.00454666946813544
1918,F,Lillie,88,3112,0.00444804633286309
1918,F,Lucy,89,3108,0.00444232904965889
1918,F,Jennie,90,3033,0.00433512998958025
1918,F,Ellen,91,3030,0.00433084202717711
1918,F,Lena,92,2937,0.00419791519267959
1918,F,Opal,93,2847,0.00406927632058522
1918,F,Mae,94,2756,0.0039392081276898
1918,F,Blanche,95,2739,0.00391490967407198
1918,F,Norma,96,2655,0.0037948467267839
1918,F,Shirley,97,2654,0.00379341740598285
1918,F,Kathleen,98,2630,0.00375911370675769
1918,F,Mattie,99,2610,0.00373052729073671
1918,F,Theresa,100,2511,0.00358902453143291
1918,M,John,1,56559,0.0775678696573431
1918,M,William,2,45290,0.0621129938079009
1918,M,James,3,42122,0.0577682385775315
1918,M,Robert,4,40623,0.055712434256091
1918,M,Charles,5,26922,0.0369221907550521
1918,M,George,6,26321,0.0360979489957554
1918,M,Joseph,7,26262,0.0360170334153918
1918,M,Edward,8,19489,0.0267281990797567
1918,M,Frank,9,17018,0.0233393448580892
1918,M,Thomas,10,13911,0.0190782481091126
1918,M,Walter,11,13338,0.0182924069642257
1918,M,Richard,12,12325,0.0169031275928986
1918,M,Harold,13,12184,0.0167097530703348
1918,M,Paul,14,11755,0.0161214007995556
1918,M,Raymond,15,11603,0.0159129403213309
1918,M,Henry,16,11354,0.0155714491431863
1918,M,Arthur,17,10104,0.0138571359998903
1918,M,Donald,18,9974,0.0136788474329875
1918,M,Albert,19,9936,0.0136267323134313
1918,M,Harry,20,9897,0.0135732457433605
1918,M,Jack,21,8342,0.0114406401931002
1918,M,Ralph,22,8162,0.0111937791004656
1918,M,Clarence,23,7188,0.00985798629920936
1918,M,Louis,24,7083,0.00971398399517249
1918,M,Carl,25,7004,0.00960563940451619
1918,M,Howard,26,6929,0.00950278061591843
1918,M,Kenneth,27,6811,0.00934094945519128
1918,M,David,28,6627,0.00908860256049811
1918,M,Willie,29,6537,0.0089651720141808
1918,M,Francis,30,6347,0.00870459641639981
1918,M,Earl,31,6323,0.00867168160404852
1918,M,Roy,32,6211,0.0085180791464092
1918,M,Fred,33,6179,0.00847419272994082
1918,M,Joe,34,5803,0.00795852733643738
1918,M,Eugene,35,5632,0.00772400929843449
1918,M,Stanley,36,5620,0.00770755189225885
1918,M,Ernest,37,5526,0.00757863554388299
1918,M,Lawrence,38,5371,0.00736606071411428
1918,M,Anthony,39,5167,0.00708628480912837
1918,M,Herbert,40,5128,0.00703279823905754
1918,M,Leonard,41,4980,0.00682982356289129
1918,M,Alfred,42,4874,0.00668444980833979
1918,M,Samuel,43,4772,0.00654456185584684
1918,M,Elmer,44,4373,0.00599735310050675
1918,M,Michael,45,4296,0.00589175141087972
1918,M,Andrew,46,4139,0.00567643368008174
1918,M,Bernard,47,4098,0.00562020420898163
1918,M,Leo,48,4035,0.00553380282655951
1918,M,Norman,49,3867,0.00530339914010053
1918,M,Russell,50,3833,0.00525676982260288
1918,M,Lloyd,51,3741,0.00513059637525629
1918,M,Daniel,52,3726,0.00511002461753674
1918,M,Peter,53,3712,0.00509082431033182
1918,M,Chester,54,3692,0.00506339530003909
1918,M,Edwin,55,3487,0.00478224794453854
1918,M,Melvin,56,3469,0.00475756183527508
1918,M,Leroy,57,3422,0.00469310366108715
1918,M,Woodrow,58,3358,0.00460533082815039
1918,M,Frederick,59,3351,0.00459573067454794
1918,M,Clifford,60,3299,0.00452441524778682
1918,M,Floyd,61,3235,0.00443664241485007
1918,M,Lester,62,3228,0.00442704226124761
1918,M,Victor,63,3184,0.00436669843860359
1918,M,Theodore,64,3143,0.00431046896750348
1918,M,Herman,65,3043,0.0041733239160398
1918,M,Vernon,66,2971,0.00407457947898595
1918,M,Clyde,67,2918,0.0040018926017102
1918,M,Marvin,68,2829,0.00387983350590752
1918,M,Ray,69,2762,0.00378794632142686
1918,M,Charlie,70,2744,0.00376326021216339
1918,M,Philip,71,2733,0.00374817425650239
1918,M,Gerald,72,2711,0.00371800234518038
1918,M,Vincent,73,2621,0.00359457179886307
1918,M,Lewis,74,2593,0.00355617118445324
1918,M,Sam,75,2505,0.0034354835391652
1918,M,Milton,76,2454,0.00336553956291872
1918,M,Leon,77,2443,0.00335045360725772
1918,M,Benjamin,78,2432,0.00333536765159671
1918,M,Jesse,79,2432,0.00333536765159671
1918,M,Alvin,80,2408,0.00330245283924543
1918,M,Martin,81,2402,0.00329422413615761
1918,M,Cecil,82,2328,0.00319273679807448
1918,M,Willard,83,2311,0.00316942213932566
1918,M,Glenn,84,2253,0.00308987800947672
1918,M,Gordon,85,2233,0.00306244899918399
1918,M,Lee,86,2159,0.00296096166110086
1918,M,Harvey,87,2112,0.00289650348691293
1918,M,Oscar,88,2111,0.0028951320363983
1918,M,Edgar,89,2087,0.00286221722404701
1918,M,Warren,90,1991,0.00273055797464188
1918,M,Wayne,91,1912,0.00262221338398557
1918,M,Arnold,92,1911,0.00262084193347094
1918,M,Everett,93,1891,0.0025934129231782
1918,M,Claude,94,1878,0.00257558406648792
1918,M,Sidney,95,1878,0.00257558406648792
1918,M,Stephen,96,1842,0.002526211847961
1918,M,Wilbur,97,1800,0.00246861092634625
1918,M,Allen,98,1780,0.00244118191605351
1918,M,Virgil,99,1707,0.00234106602848503
1918,M,Homer,100,1679,0.0023026654140752
1919,F,Helen,1,33705,0.0495946934193043
1919,F,Dorothy,2,31734,0.0466944963942502
1919,F,Margaret,3,26237,0.0386060219920572
1919,F,Ruth,4,24566,0.0361472552600098
1919,F,Mildred,5,17300,0.0254558135633872
1919,F,Virginia,6,15636,0.0230073468715099
1919,F,Elizabeth,7,15288,0.0224952877316222
1919,F,Frances,8,15106,0.0222274866871981
1919,F,Anna,9,14500,0.0213357974953245
1919,F,Evelyn,10,13321,0.0196009764438081
1919,F,Marie,11,12010,0.0176719260633688
1919,F,Alice,12,11141,0.0163932496479593
1919,F,Florence,13,10482,0.0154235744376546
1919,F,Betty,14,10106,0.0148703151370862
1919,F,Irene,15,9712,0.0142905700189374
1919,F,Lillian,16,9515,0.014000697459863
1919,F,Doris,17,9432,0.0138785684121311
1919,F,Rose,18,9193,0.0135268956120357
1919,F,Louise,19,8810,0.0129633362712972
1919,F,Gladys,20,8717,0.0128264928804651
1919,F,Edna,21,8404,0.0123659339414281
1919,F,Catherine,22,8334,0.0122629335397265
1919,F,Ruby,23,8334,0.0122629335397265
1919,F,Martha,24,8321,0.0122438048936962
1919,F,Josephine,25,8104,0.0119245036484214
1919,F,Lucille,26,7855,0.0115581165052258
1919,F,Ethel,27,7811,0.0114933733955848
1919,F,Edith,28,7767,0.0114286302859438
1919,F,Eleanor,29,7611,0.0111990865335803
1919,F,Thelma,30,7558,0.0111211005151492
1919,F,Hazel,31,7430,0.0109327569234663
1919,F,Marjorie,32,7336,0.0107944420983242
1919,F,Grace,33,7194,0.010585498426301
1919,F,Annie,34,7148,0.01051781244804
1919,F,Pauline,35,6972,0.010258840009476
1919,F,Jean,36,6799,0.0100042818738422
1919,F,Esther,37,6249,0.00919499300332986
1919,F,Gertrude,38,6015,0.00885067737478462
1919,F,Lois,39,5976,0.00879329143669375
1919,F,Beatrice,40,5856,0.00861671931949106
1919,F,Bernice,41,5793,0.00852401895795965
1919,F,Clara,42,5404,0.00795163101136094
1919,F,Marion,43,5158,0.00758965817109544
1919,F,Emma,44,5088,0.00748665776939387
1919,F,Sarah,45,5020,0.00738660023631235
1919,F,Elsie,46,4995,0.00734981437856179
1919,F,Julia,47,4949,0.00728212840030076
1919,F,Ann,48,4925,0.00724681397686022
1919,F,Agnes,49,4900,0.00721002811910966
1919,F,Katherine,50,4846,0.00713057066636846
1919,F,Bertha,51,4754,0.0069951987098464
1919,F,Jane,52,4526,0.00665971168716129
1919,F,Rita,53,4517,0.00664646877837109
1919,F,Eva,54,4483,0.00659644001183033
1919,F,Pearl,55,4273,0.00628743880672563
1919,F,Ida,56,4162,0.00612410959831315
1919,F,Viola,57,4127,0.00607260939746236
1919,F,Bessie,58,4107,0.00604318071126192
1919,F,Barbara,59,4084,0.0060093377221314
1919,F,Willie,60,4049,0.00595783752128062
1919,F,Lorraine,61,3978,0.00585336568526903
1919,F,Anne,62,3975,0.00584895138233896
1919,F,June,63,3963,0.00583129417061869
1919,F,Vera,64,3849,0.00566355065927614
1919,F,Kathryn,65,3826,0.00562970767014563
1919,F,Myrtle,66,3816,0.0056149933270454
1919,F,Geraldine,67,3727,0.00548403567345341
1919,F,Nellie,68,3726,0.00548256423914339
1919,F,Stella,69,3700,0.00544430694708281
1919,F,Laura,70,3663,0.00538986387761198
1919,F,Vivian,71,3639,0.00535454945417144
1919,F,Juanita,72,3636,0.00535013515124138
1919,F,Violet,73,3597,0.0052927492131505
1919,F,Jessie,74,3528,0.00519122024575896
1919,F,Alma,75,3438,0.00505879115785694
1919,F,Sylvia,76,3412,0.00502053386579636
1919,F,Mabel,77,3405,0.00501023382562621
1919,F,Charlotte,78,3353,0.00493371924150504
1919,F,Minnie,79,3272,0.00481453306239323
1919,F,Marian,80,3263,0.00480129015360303
1919,F,Lillie,81,3262,0.00479981871929301
1919,F,Norma,82,3198,0.00470564692345157
1919,F,Phyllis,83,3190,0.00469387544897139
1919,F,Maxine,84,3184,0.00468504684311126
1919,F,Wilma,85,3170,0.00466444676277095
1919,F,Ella,86,3157,0.00464531811674066
1919,F,Genevieve,87,3155,0.00464237524812061
1919,F,Shirley,88,3149,0.00463354664226048
1919,F,Leona,89,3033,0.00446286026229788
1919,F,Lucy,90,3008,0.00442607440454732
1919,F,Ellen,91,2929,0.00430983109405555
1919,F,Jennie,92,2928,0.00430835965974553
1919,F,Lena,93,2872,0.00422595933838428
1919,F,Mattie,94,2856,0.00420241638942392
1919,F,Marguerite,95,2836,0.00417298770322347
1919,F,Blanche,96,2668,0.00392578673913971
1919,F,Opal,97,2653,0.00390371522448938
1919,F,Mae,98,2634,0.00387575797259895
1919,F,Nancy,99,2630,0.00386987223535886
1919,F,Kathleen,100,2586,0.00380512912571788
1919,M,John,1,53532,0.0763570231430303
1919,M,William,2,43978,0.0627293798808972
1919,M,James,3,42390,0.0604642869878401
1919,M,Robert,4,41029,0.0585229825624933
1919,M,Charles,5,25194,0.0359362407730985
1919,M,George,6,25174,0.035907713154798
1919,M,Joseph,7,24266,0.0346125592839568
1919,M,Edward,8,18536,0.0264393966408729
1919,M,Frank,9,15703,0.0223984595086118
1919,M,Thomas,10,13436,0.0191648539742538
1919,M,Walter,11,12880,0.0183717861855008
1919,M,Richard,12,12442,0.0177470313447206
1919,M,Harold,13,12020,0.0171450985985808
1919,M,Raymond,14,11384,0.0162379203366259
1919,M,Paul,15,11307,0.0161280890061691
1919,M,Henry,16,10614,0.0151396070320579
1919,M,Donald,17,9902,0.0141240238205613
1919,M,Albert,18,9607,0.0137032414506294
1919,M,Arthur,19,9539,0.0136062475484078
1919,M,Harry,20,8989,0.012821738045145
1919,M,Jack,21,8265,0.011789038262668
1919,M,Ralph,22,7710,0.0109973968548301
1919,M,Willie,23,6942,0.00990193631209214
1919,M,Howard,24,6842,0.00975929822058981
1919,M,Clarence,25,6826,0.00973647612594943
1919,M,Kenneth,26,6794,0.00969083193666869
1919,M,David,27,6719,0.00958385336804194
1919,M,Louis,28,6660,0.00949969689405556
1919,M,Carl,29,6473,0.00923296366294619
1919,M,Fred,30,6093,0.00869093891523731
1919,M,Earl,31,5977,0.00852547872909461
1919,M,Roy,32,5968,0.00851264130085939
1919,M,Eugene,33,5892,0.00840423635131762
1919,M,Francis,34,5726,0.00816745711942374
1919,M,Joe,35,5710,0.00814463502478337
1919,M,Ernest,36,5297,0.00755553970687872
1919,M,Stanley,37,5235,0.00746710409014727
1919,M,Lawrence,38,5205,0.00742431266269657
1919,M,Leonard,39,5010,0.00714616838426702
1919,M,Herbert,40,4959,0.00707342295760083
1919,M,Anthony,41,4737,0.00675676639446564
1919,M,Alfred,42,4614,0.00658132154191777
1919,M,Samuel,43,4472,0.00637877545198445
1919,M,Elmer,44,3981,0.00567842242270798
1919,M,Bernard,45,3915,0.00558428128231644
1919,M,Michael,46,3913,0.0055814285204864
1919,M,Andrew,47,3851,0.00549299290375495
1919,M,Norman,48,3807,0.00543023214349392
1919,M,Leo,49,3802,0.0054231002389188
1919,M,Russell,50,3646,0.00520058481617516
1919,M,Daniel,51,3527,0.00503084548728738
1919,M,Edwin,52,3450,0.00492101415683058
1919,M,Chester,53,3431,0.00489391291944514
1919,M,Theodore,54,3424,0.00488392825303997
1919,M,Leroy,55,3422,0.00488107549120993
1919,M,Melvin,56,3384,0.00482687301643904
1919,M,Peter,57,3376,0.00481546196911885
1919,M,Lloyd,58,3239,0.00462004778376065
1919,M,Floyd,59,3121,0.0044517348357879
1919,M,Clifford,60,3039,0.00433477160075598
1919,M,Herman,61,3027,0.0043176550297757
1919,M,Lester,62,3020,0.00430767036337054
1919,M,Marvin,63,2997,0.004274863602325
1919,M,Frederick,64,2933,0.00418357522376351
1919,M,Vernon,65,2928,0.00417644331918839
1919,M,Charlie,66,2890,0.0041222408444175
1919,M,Clyde,67,2885,0.00411510893984238
1919,M,Victor,68,2749,0.00392112113539921
1919,M,Ray,69,2722,0.00388260885069358
1919,M,Gerald,70,2689,0.00383553828049781
1919,M,Vincent,71,2531,0.00361017009592412
1919,M,Philip,72,2530,0.00360874371500909
1919,M,Milton,73,2447,0.00349035409906215
1919,M,Lewis,74,2430,0.00346610562350676
1919,M,Sam,75,2384,0.00340049210141568
1919,M,Alvin,76,2383,0.00339906572050066
1919,M,Jesse,77,2357,0.00336197981671005
1919,M,Cecil,78,2300,0.00328067610455372
1919,M,Benjamin,79,2278,0.00324929572442321
1919,M,Leon,80,2249,0.00320793067788753
1919,M,Martin,81,2204,0.00314374353671148
1919,M,Lee,82,2190,0.00312377420390115
1919,M,Warren,83,2181,0.00311093677566594
1919,M,Glenn,84,2153,0.00307099811004529
1919,M,Harvey,85,2027,0.00289127411475234
1919,M,Gordon,86,2017,0.00287701030560211
1919,M,Willard,87,2014,0.00287273116285704
1919,M,Oscar,88,1992,0.00284135078272653
1919,M,Edgar,89,1984,0.00282993973540634
1919,M,Wayne,90,1957,0.00279142745070071
1919,M,Woodrow,91,1807,0.00257747031344721
1919,M,Claude,92,1772,0.00252754698142139
1919,M,Everett,93,1772,0.00252754698142139
1919,M,Arnold,94,1766,0.00251898869593125
1919,M,Sidney,95,1716,0.00244766965018008
1919,M,Johnnie,96,1715,0.00244624326926506
1919,M,Stephen,97,1693,0.00241486288913454
1919,M,Wilbur,98,1689,0.00240915736547445
1919,M,Morris,99,1661,0.0023692186998538
1919,M,Eddie,100,1660,0.00236779231893877
1920,F,Dorothy,1,36647,0.0509208182457349
1920,F,Helen,2,35098,0.0487684907028899
1920,F,Margaret,3,27995,0.0388989086907346
1920,F,Ruth,4,26100,0.0362658159252785
1920,F,Mildred,5,18058,0.025091498236731
1920,F,Virginia,6,17313,0.0240563245637681
1920,F,Elizabeth,7,15909,0.0221054737760635
1920,F,Frances,8,15883,0.0220693469096245
1920,F,Anna,9,14582,0.0202616140928127
1920,F,Betty,10,14017,0.0194765494951965
1920,F,Evelyn,11,13838,0.0192278299147128
1920,F,Marie,12,12745,0.0177091120294128
1920,F,Doris,13,11893,0.0165252624061049
1920,F,Alice,14,11596,0.0161125824317827
1920,F,Florence,15,10731,0.0149106693752553
1920,F,Irene,16,10071,0.0139936027656506
1920,F,Lillian,17,10050,0.0139644233735268
1920,F,Louise,18,9181,0.0127569523375472
1920,F,Rose,19,9011,0.0125207382108308
1920,F,Catherine,20,8877,0.0123345458991838
1920,F,Gladys,21,8819,0.0122539551971276
1920,F,Martha,22,8709,0.0121011107621935
1920,F,Marjorie,23,8659,0.0120316360190416
1920,F,Eleanor,24,8499,0.0118093168409556
1920,F,Ruby,25,8337,0.0115842186731436
1920,F,Edna,26,8332,0.0115772711988284
1920,F,Josephine,27,8095,0.0112479609162885
1920,F,Lucille,28,7986,0.0110965059762174
1920,F,Ethel,29,7868,0.010932545582379
1920,F,Thelma,30,7815,0.010858902354638
1920,F,Edith,31,7773,0.0108005435703904
1920,F,Jean,32,7713,0.0107171738786082
1920,F,Hazel,33,7308,0.010154428459078
1920,F,Annie,34,7265,0.0100946801799674
1920,F,Pauline,35,7179,0.00997518362174615
1920,F,Grace,36,7173,0.00996684665256792
1920,F,Lois,37,6561,0.00911647579638898
1920,F,Esther,38,6067,0.00843006533404846
1920,F,Bernice,39,5928,0.00823692554808625
1920,F,Beatrice,40,5803,0.00806323869020656
1920,F,Gertrude,41,5797,0.00805490172102834
1920,F,Marion,42,5745,0.00798264798815039
1920,F,Clara,43,5469,0.00759914740595204
1920,F,Katherine,44,5275,0.00732958540252277
1920,F,Emma,45,5237,0.00727678459772734
1920,F,Barbara,46,5106,0.00709476077066943
1920,F,Jane,47,5055,0.00702389653265452
1920,F,Ann,48,5040,0.00700305410970896
1920,F,Sarah,49,5031,0.00699054865594162
1920,F,Elsie,50,4992,0.00693635835628316
1920,F,Rita,51,4977,0.00691551593333759
1920,F,June,52,4912,0.00682519876724016
1920,F,Agnes,53,4907,0.00681825129292497
1920,F,Julia,54,4889,0.0067932403853903
1920,F,Shirley,55,4715,0.00655146827922177
1920,F,Bertha,56,4603,0.00639584485456157
1920,F,Eva,57,4499,0.00625133738880567
1920,F,Viola,58,4292,0.00596371195215691
1920,F,Geraldine,59,4265,0.0059261955908549
1920,F,Juanita,60,4239,0.00589006872441593
1920,F,Pearl,61,4204,0.00584143640420961
1920,F,Laura,62,4171,0.00579558307372938
1920,F,Vivian,63,4128,0.00573583479461876
1920,F,Anne,64,4114,0.00571638186653624
1920,F,Ida,65,4092,0.00568581297954941
1920,F,Kathryn,66,4082,0.00567191803091904
1920,F,Myrtle,67,3955,0.00549545218331328
1920,F,Norma,68,3948,0.00548572571927202
1920,F,Lorraine,69,3928,0.00545793582201127
1920,F,Bessie,70,3904,0.00542458794529837
1920,F,Phyllis,71,3852,0.00535233421242042
1920,F,Marian,72,3844,0.00534121825351612
1920,F,Willie,73,3816,0.00530231239735107
1920,F,Vera,74,3785,0.0052592380565969
1920,F,Nellie,75,3763,0.00522866916961008
1920,F,Violet,76,3694,0.00513279402406049
1920,F,Wilma,77,3671,0.00510083564221063
1920,F,Charlotte,78,3623,0.00503413988878483
1920,F,Alma,79,3584,0.00497994958912637
1920,F,Maxine,80,3505,0.00487017949494641
1920,F,Stella,81,3492,0.00485211606172692
1920,F,Mabel,82,3364,0.00467426071925812
1920,F,Jessie,83,3330,0.00462701789391485
1920,F,Sylvia,84,3319,0.00461173345042143
1920,F,Genevieve,85,3258,0.00452697426377615
1920,F,Minnie,86,3244,0.00450752133569362
1920,F,Ella,87,3232,0.00449084739733717
1920,F,Leona,88,3166,0.0043991407363767
